time, delta, omega, eq_t, ed_t, eq_s, ed_s, vm, vr, vr2, vf, theta_bus1, theta_bus3, V_Bus1, V_Bus3, vf_gen, pm, p, q, v_ref
 1.89900, 0.90305, 1.00507, 0.93141, 0.35144, 0.90747, 0.49786, 1.02338, 0.68021, -0.17025, 1.96451, 0.27343, 0.00000, 1.02471, 1.00000, 1.96451, 0.54054, 0.55761, 0.03081, 1.06115  
 1.90000, 0.90496, 1.00507, 0.93148, 0.35155, 0.90741, 0.49836, 1.02345, 0.67775, -0.17028, 1.96446, 0.27445, 0.00000, 1.02477, 1.00000, 1.96446, 0.54054, 0.55970, 0.03121, 1.06115  
 1.90100, 0.90687, 1.00507, 0.93154, 0.35166, 0.90736, 0.49886, 1.02351, 0.67530, -0.17030, 1.96440, 0.27547, 0.00000, 1.02483, 1.00000, 1.96440, 0.54054, 0.56179, 0.03162, 1.06115  
 1.90200, 0.90878, 1.00506, 0.93160, 0.35176, 0.90730, 0.49937, 1.02358, 0.67286, -0.17033, 1.96433, 0.27649, 0.00000, 1.02489, 1.00000, 1.96433, 0.54054, 0.56388, 0.03202, 1.06115  
 1.90300, 0.91069, 1.00506, 0.93166, 0.35187, 0.90724, 0.49987, 1.02365, 0.67044, -0.17035, 1.96427, 0.27750, 0.00000, 1.02495, 1.00000, 1.96427, 0.54054, 0.56597, 0.03243, 1.06115  
 1.90400, 0.91259, 1.00506, 0.93173, 0.35198, 0.90718, 0.50038, 1.02371, 0.66804, -0.17038, 1.96419, 0.27852, 0.00000, 1.02501, 1.00000, 1.96419, 0.54054, 0.56806, 0.03283, 1.06115  
 1.90500, 0.91450, 1.00505, 0.93179, 0.35209, 0.90712, 0.50088, 1.02378, 0.66565, -0.17041, 1.96411, 0.27953, 0.00000, 1.02507, 1.00000, 1.96411, 0.54054, 0.57014, 0.03324, 1.06115  
 1.90600, 0.91640, 1.00505, 0.93185, 0.35220, 0.90706, 0.50139, 1.02384, 0.66328, -0.17043, 1.96403, 0.28055, 0.00000, 1.02513, 1.00000, 1.96403, 0.54054, 0.57222, 0.03365, 1.06115  
 1.90700, 0.91830, 1.00504, 0.93191, 0.35231, 0.90700, 0.50190, 1.02390, 0.66092, -0.17046, 1.96394, 0.28156, 0.00000, 1.02519, 1.00000, 1.96394, 0.54054, 0.57429, 0.03406, 1.06115  
 1.90800, 0.92021, 1.00504, 0.93197, 0.35243, 0.90694, 0.50240, 1.02397, 0.65858, -0.17048, 1.96384, 0.28257, 0.00000, 1.02525, 1.00000, 1.96384, 0.54054, 0.57636, 0.03447, 1.06115  
 1.90900, 0.92210, 1.00503, 0.93203, 0.35254, 0.90688, 0.50291, 1.02403, 0.65626, -0.17051, 1.96374, 0.28358, 0.00000, 1.02531, 1.00000, 1.96374, 0.54054, 0.57843, 0.03488, 1.06115  
 1.91000, 0.92400, 1.00503, 0.93209, 0.35266, 0.90682, 0.50342, 1.02410, 0.65396, -0.17054, 1.96364, 0.28459, 0.00000, 1.02537, 1.00000, 1.96364, 0.54054, 0.58050, 0.03529, 1.06115  
 1.91100, 0.92589, 1.00502, 0.93215, 0.35277, 0.90676, 0.50393, 1.02416, 0.65167, -0.17056, 1.96353, 0.28559, 0.00000, 1.02543, 1.00000, 1.96353, 0.54054, 0.58256, 0.03570, 1.06115  
 1.91200, 0.92779, 1.00502, 0.93221, 0.35289, 0.90669, 0.50444, 1.02422, 0.64940, -0.17059, 1.96342, 0.28660, 0.00000, 1.02548, 1.00000, 1.96342, 0.54054, 0.58462, 0.03612, 1.06115  
 1.91300, 0.92968, 1.00501, 0.93227, 0.35301, 0.90663, 0.50496, 1.02429, 0.64715, -0.17061, 1.96330, 0.28760, 0.00000, 1.02554, 1.00000, 1.96330, 0.54054, 0.58667, 0.03653, 1.06115  
 1.91400, 0.93157, 1.00500, 0.93233, 0.35313, 0.90656, 0.50547, 1.02435, 0.64492, -0.17064, 1.96317, 0.28860, 0.00000, 1.02560, 1.00000, 1.96317, 0.54054, 0.58872, 0.03695, 1.06115  
 1.91500, 0.93345, 1.00500, 0.93238, 0.35325, 0.90650, 0.50598, 1.02441, 0.64270, -0.17066, 1.96304, 0.28960, 0.00000, 1.02566, 1.00000, 1.96304, 0.54054, 0.59077, 0.03736, 1.06115  
 1.91600, 0.93533, 1.00499, 0.93244, 0.35337, 0.90643, 0.50649, 1.02447, 0.64051, -0.17069, 1.96291, 0.29060, 0.00000, 1.02571, 1.00000, 1.96291, 0.54054, 0.59281, 0.03778, 1.06115  
 1.91700, 0.93721, 1.00498, 0.93250, 0.35349, 0.90636, 0.50701, 1.02454, 0.63833, -0.17072, 1.96277, 0.29159, 0.00000, 1.02577, 1.00000, 1.96277, 0.54054, 0.59485, 0.03820, 1.06115  
 1.91800, 0.93909, 1.00498, 0.93256, 0.35362, 0.90630, 0.50752, 1.02460, 0.63617, -0.17074, 1.96263, 0.29258, 0.00000, 1.02583, 1.00000, 1.96263, 0.54054, 0.59688, 0.03862, 1.06115  
 1.91900, 0.94097, 1.00497, 0.93261, 0.35374, 0.90623, 0.50804, 1.02466, 0.63403, -0.17077, 1.96248, 0.29357, 0.00000, 1.02588, 1.00000, 1.96248, 0.54054, 0.59891, 0.03904, 1.06115  
 1.92000, 0.94284, 1.00496, 0.93267, 0.35387, 0.90616, 0.50855, 1.02472, 0.63191, -0.17079, 1.96233, 0.29456, 0.00000, 1.02594, 1.00000, 1.96233, 0.54054, 0.60093, 0.03946, 1.06115  
 1.92100, 0.94471, 1.00495, 0.93272, 0.35399, 0.90609, 0.50907, 1.02478, 0.62981, -0.17082, 1.96218, 0.29555, 0.00000, 1.02599, 1.00000, 1.96218, 0.54054, 0.60295, 0.03988, 1.06115  
 1.92200, 0.94657, 1.00494, 0.93278, 0.35412, 0.90602, 0.50958, 1.02484, 0.62774, -0.17084, 1.96202, 0.29653, 0.00000, 1.02605, 1.00000, 1.96202, 0.54054, 0.60497, 0.04030, 1.06115  
 1.92300, 0.94843, 1.00493, 0.93283, 0.35425, 0.90595, 0.51010, 1.02490, 0.62568, -0.17087, 1.96185, 0.29752, 0.00000, 1.02610, 1.00000, 1.96185, 0.54054, 0.60697, 0.04073, 1.06115  
 1.92400, 0.95029, 1.00493, 0.93289, 0.35437, 0.90588, 0.51061, 1.02496, 0.62364, -0.17089, 1.96168, 0.29850, 0.00000, 1.02616, 1.00000, 1.96168, 0.54054, 0.60898, 0.04115, 1.06115  
 1.92500, 0.95215, 1.00492, 0.93294, 0.35450, 0.90581, 0.51113, 1.02502, 0.62162, -0.17092, 1.96151, 0.29947, 0.00000, 1.02621, 1.00000, 1.96151, 0.54054, 0.61098, 0.04157, 1.06115  
 1.92600, 0.95400, 1.00491, 0.93300, 0.35463, 0.90574, 0.51165, 1.02508, 0.61962, -0.17094, 1.96133, 0.30045, 0.00000, 1.02627, 1.00000, 1.96133, 0.54054, 0.61297, 0.04200, 1.06115  
 1.92700, 0.95585, 1.00490, 0.93305, 0.35477, 0.90567, 0.51216, 1.02514, 0.61764, -0.17097, 1.96115, 0.30142, 0.00000, 1.02632, 1.00000, 1.96115, 0.54054, 0.61496, 0.04242, 1.06115  
 1.92800, 0.95769, 1.00489, 0.93310, 0.35490, 0.90560, 0.51268, 1.02520, 0.61569, -0.17099, 1.96096, 0.30239, 0.00000, 1.02637, 1.00000, 1.96096, 0.54054, 0.61695, 0.04285, 1.06115  
 1.92900, 0.95953, 1.00488, 0.93316, 0.35503, 0.90553, 0.51320, 1.02526, 0.61375, -0.17102, 1.96077, 0.30336, 0.00000, 1.02643, 1.00000, 1.96077, 0.54054, 0.61892, 0.04327, 1.06115  
 1.93000, 0.96137, 1.00487, 0.93321, 0.35516, 0.90545, 0.51371, 1.02531, 0.61184, -0.17104, 1.96058, 0.30432, 0.00000, 1.02648, 1.00000, 1.96058, 0.54054, 0.62090, 0.04370, 1.06115  
 1.93100, 0.96320, 1.00485, 0.93326, 0.35530, 0.90538, 0.51423, 1.02537, 0.60994, -0.17107, 1.96038, 0.30529, 0.00000, 1.02653, 1.00000, 1.96038, 0.54054, 0.62286, 0.04413, 1.06115  
 1.93200, 0.96503, 1.00484, 0.93331, 0.35543, 0.90530, 0.51475, 1.02543, 0.60807, -0.17109, 1.96018, 0.30624, 0.00000, 1.02658, 1.00000, 1.96018, 0.54054, 0.62483, 0.04455, 1.06115  
 1.93300, 0.96685, 1.00483, 0.93336, 0.35557, 0.90523, 0.51526, 1.02549, 0.60622, -0.17112, 1.95998, 0.30720, 0.00000, 1.02663, 1.00000, 1.95998, 0.54054, 0.62678, 0.04498, 1.06115  
 1.93400, 0.96867, 1.00482, 0.93341, 0.35571, 0.90516, 0.51578, 1.02555, 0.60440, -0.17114, 1.95977, 0.30815, 0.00000, 1.02668, 1.00000, 1.95977, 0.54054, 0.62873, 0.04541, 1.06115  
 1.93500, 0.97048, 1.00481, 0.93346, 0.35585, 0.90508, 0.51630, 1.02560, 0.60259, -0.17117, 1.95955, 0.30911, 0.00000, 1.02674, 1.00000, 1.95955, 0.54054, 0.63067, 0.04584, 1.06115  
 1.93600, 0.97229, 1.00480, 0.93351, 0.35598, 0.90500, 0.51681, 1.02566, 0.60080, -0.17119, 1.95934, 0.31005, 0.00000, 1.02679, 1.00000, 1.95934, 0.54054, 0.63261, 0.04626, 1.06115  
 1.93700, 0.97410, 1.00478, 0.93356, 0.35612, 0.90493, 0.51733, 1.02571, 0.59904, -0.17122, 1.95912, 0.31100, 0.00000, 1.02684, 1.00000, 1.95912, 0.54054, 0.63454, 0.04669, 1.06115  
 1.93800, 0.97590, 1.00477, 0.93361, 0.35626, 0.90485, 0.51785, 1.02577, 0.59730, -0.17124, 1.95889, 0.31194, 0.00000, 1.02689, 1.00000, 1.95889, 0.54054, 0.63646, 0.04712, 1.06115  
 1.93900, 0.97770, 1.00476, 0.93366, 0.35640, 0.90477, 0.51836, 1.02583, 0.59558, -0.17127, 1.95867, 0.31288, 0.00000, 1.02694, 1.00000, 1.95867, 0.54054, 0.63838, 0.04755, 1.06115  
 1.94000, 0.97949, 1.00474, 0.93371, 0.35655, 0.90470, 0.51888, 1.02588, 0.59389, -0.17129, 1.95844, 0.31382, 0.00000, 1.02699, 1.00000, 1.95844, 0.54054, 0.64029, 0.04798, 1.06115  
 1.94100, 0.98127, 1.00473, 0.93376, 0.35669, 0.90462, 0.51939, 1.02594, 0.59221, -0.17132, 1.95820, 0.31475, 0.00000, 1.02704, 1.00000, 1.95820, 0.54054, 0.64220, 0.04841, 1.06115  
 1.94200, 0.98305, 1.00472, 0.93381, 0.35683, 0.90454, 0.51991, 1.02599, 0.59056, -0.17134, 1.95796, 0.31568, 0.00000, 1.02709, 1.00000, 1.95796, 0.54054, 0.64409, 0.04884, 1.06115  
 1.94300, 0.98483, 1.00470, 0.93385, 0.35698, 0.90446, 0.52042, 1.02605, 0.58894, -0.17137, 1.95772, 0.31660, 0.00000, 1.02713, 1.00000, 1.95772, 0.54054, 0.64598, 0.04927, 1.06115  
 1.94400, 0.98660, 1.00469, 0.93390, 0.35712, 0.90438, 0.52094, 1.02610, 0.58733, -0.17139, 1.95748, 0.31753, 0.00000, 1.02718, 1.00000, 1.95748, 0.54054, 0.64787, 0.04970, 1.06115  
 1.94500, 0.98836, 1.00467, 0.93395, 0.35727, 0.90430, 0.52145, 1.02615, 0.58575, -0.17141, 1.95723, 0.31845, 0.00000, 1.02723, 1.00000, 1.95723, 0.54054, 0.64974, 0.05012, 1.06115  
 1.94600, 0.99012, 1.00466, 0.93399, 0.35741, 0.90422, 0.52196, 1.02621, 0.58419, -0.17144, 1.95698, 0.31936, 0.00000, 1.02728, 1.00000, 1.95698, 0.54054, 0.65161, 0.05055, 1.06115  
 1.94700, 0.99187, 1.00464, 0.93404, 0.35756, 0.90415, 0.52248, 1.02626, 0.58265, -0.17146, 1.95673, 0.32027, 0.00000, 1.02733, 1.00000, 1.95673, 0.54054, 0.65347, 0.05098, 1.06115  
 1.94800, 0.99362, 1.00463, 0.93408, 0.35771, 0.90406, 0.52299, 1.02631, 0.58113, -0.17149, 1.95647, 0.32118, 0.00000, 1.02737, 1.00000, 1.95647, 0.54054, 0.65533, 0.05141, 1.06115  
 1.94900, 0.99536, 1.00461, 0.93413, 0.35785, 0.90398, 0.52350, 1.02637, 0.57964, -0.17151, 1.95621, 0.32209, 0.00000, 1.02742, 1.00000, 1.95621, 0.54054, 0.65718, 0.05184, 1.06115  
 1.95000, 0.99710, 1.00460, 0.93417, 0.35800, 0.90390, 0.52401, 1.02642, 0.57817, -0.17154, 1.95595, 0.32299, 0.00000, 1.02747, 1.00000, 1.95595, 0.54054, 0.65901, 0.05227, 1.06115  
 1.95100, 0.99883, 1.00458, 0.93422, 0.35815, 0.90382, 0.52452, 1.02647, 0.57672, -0.17156, 1.95568, 0.32389, 0.00000, 1.02752, 1.00000, 1.95568, 0.54054, 0.66085, 0.05270, 1.06115  
 1.95200, 1.00055, 1.00456, 0.93426, 0.35830, 0.90374, 0.52503, 1.02652, 0.57530, -0.17158, 1.95541, 0.32478, 0.00000, 1.02756, 1.00000, 1.95541, 0.54054, 0.66267, 0.05312, 1.06115  
 1.95300, 1.00227, 1.00455, 0.93431, 0.35845, 0.90366, 0.52554, 1.02658, 0.57390, -0.17161, 1.95514, 0.32567, 0.00000, 1.02761, 1.00000, 1.95514, 0.54054, 0.66449, 0.05355, 1.06115  
 1.95400, 1.00398, 1.00453, 0.93435, 0.35860, 0.90358, 0.52605, 1.02663, 0.57252, -0.17163, 1.95486, 0.32656, 0.00000, 1.02765, 1.00000, 1.95486, 0.54054, 0.66629, 0.05398, 1.06115  
 1.95500, 1.00568, 1.00451, 0.93439, 0.35876, 0.90349, 0.52656, 1.02668, 0.57117, -0.17166, 1.95459, 0.32744, 0.00000, 1.02770, 1.00000, 1.95459, 0.54054, 0.66809, 0.05441, 1.06115  
 1.95600, 1.00738, 1.00450, 0.93443, 0.35891, 0.90341, 0.52707, 1.02673, 0.56983, -0.17168, 1.95431, 0.32832, 0.00000, 1.02775, 1.00000, 1.95431, 0.54054, 0.66988, 0.05483, 1.06115  
 1.95700, 1.00907, 1.00448, 0.93448, 0.35906, 0.90333, 0.52757, 1.02678, 0.56852, -0.17170, 1.95403, 0.32919, 0.00000, 1.02779, 1.00000, 1.95403, 0.54054, 0.67167, 0.05526, 1.06115  
 1.95800, 1.01076, 1.00446, 0.93452, 0.35922, 0.90325, 0.52808, 1.02683, 0.56724, -0.17173, 1.95374, 0.33007, 0.00000, 1.02784, 1.00000, 1.95374, 0.54054, 0.67344, 0.05569, 1.06115  
 1.95900, 1.01244, 1.00444, 0.93456, 0.35937, 0.90316, 0.52858, 1.02688, 0.56597, -0.17175, 1.95345, 0.33093, 0.00000, 1.02788, 1.00000, 1.95345, 0.54054, 0.67521, 0.05611, 1.06115  
 1.96000, 1.01411, 1.00442, 0.93460, 0.35952, 0.90308, 0.52909, 1.02693, 0.56473, -0.17177, 1.95316, 0.33179, 0.00000, 1.02793, 1.00000, 1.95316, 0.54054, 0.67697, 0.05654, 1.06115  
 1.96100, 1.01577, 1.00441, 0.93464, 0.35968, 0.90300, 0.52959, 1.02698, 0.56351, -0.17180, 1.95287, 0.33265, 0.00000, 1.02797, 1.00000, 1.95287, 0.54054, 0.67872, 0.05696, 1.06115  
 1.96200, 1.01743, 1.00439, 0.93468, 0.35984, 0.90291, 0.53009, 1.02703, 0.56232, -0.17182, 1.95258, 0.33351, 0.00000, 1.02802, 1.00000, 1.95258, 0.54054, 0.68046, 0.05739, 1.06115  
 1.96300, 1.01908, 1.00437, 0.93472, 0.35999, 0.90283, 0.53060, 1.02708, 0.56114, -0.17184, 1.95228, 0.33436, 0.00000, 1.02806, 1.00000, 1.95228, 0.54054, 0.68219, 0.05781, 1.06115  
 1.96400, 1.02072, 1.00435, 0.93476, 0.36015, 0.90274, 0.53110, 1.02713, 0.55999, -0.17187, 1.95198, 0.33520, 0.00000, 1.02810, 1.00000, 1.95198, 0.54054, 0.68391, 0.05823, 1.06115  
 1.96500, 1.02236, 1.00433, 0.93480, 0.36031, 0.90266, 0.53160, 1.02718, 0.55887, -0.17189, 1.95168, 0.33604, 0.00000, 1.02815, 1.00000, 1.95168, 0.54054, 0.68563, 0.05865, 1.06115  
 1.96600, 1.02399, 1.00431, 0.93484, 0.36047, 0.90257, 0.53209, 1.02723, 0.55776, -0.17191, 1.95138, 0.33688, 0.00000, 1.02819, 1.00000, 1.95138, 0.54054, 0.68733, 0.05907, 1.06115  
 1.96700, 1.02561, 1.00429, 0.93488, 0.36062, 0.90249, 0.53259, 1.02727, 0.55668, -0.17194, 1.95107, 0.33771, 0.00000, 1.02823, 1.00000, 1.95107, 0.54054, 0.68903, 0.05950, 1.06115  
 1.96800, 1.02722, 1.00427, 0.93492, 0.36078, 0.90240, 0.53309, 1.02732, 0.55561, -0.17196, 1.95076, 0.33854, 0.00000, 1.02828, 1.00000, 1.95076, 0.54054, 0.69071, 0.05992, 1.06115  
 1.96900, 1.02882, 1.00425, 0.93495, 0.36094, 0.90232, 0.53358, 1.02737, 0.55458, -0.17198, 1.95045, 0.33936, 0.00000, 1.02832, 1.00000, 1.95045, 0.54054, 0.69239, 0.06034, 1.06115  
 1.97000, 1.03042, 1.00423, 0.93499, 0.36110, 0.90223, 0.53408, 1.02742, 0.55356, -0.17201, 1.95014, 0.34018, 0.00000, 1.02836, 1.00000, 1.95014, 0.54054, 0.69406, 0.06075, 1.06115  
 1.97100, 1.03201, 1.00421, 0.93503, 0.36126, 0.90215, 0.53457, 1.02746, 0.55256, -0.17203, 1.94983, 0.34100, 0.00000, 1.02841, 1.00000, 1.94983, 0.54054, 0.69572, 0.06117, 1.06115  
 1.97200, 1.03359, 1.00419, 0.93506, 0.36143, 0.90206, 0.53507, 1.02751, 0.55159, -0.17205, 1.94951, 0.34181, 0.00000, 1.02845, 1.00000, 1.94951, 0.54054, 0.69737, 0.06159, 1.06115  
 1.97300, 1.03517, 1.00416, 0.93510, 0.36159, 0.90198, 0.53556, 1.02756, 0.55064, -0.17208, 1.94920, 0.34261, 0.00000, 1.02849, 1.00000, 1.94920, 0.54054, 0.69901, 0.06200, 1.06115  
 1.97400, 1.03673, 1.00414, 0.93514, 0.36175, 0.90189, 0.53605, 1.02760, 0.54971, -0.17210, 1.94888, 0.34341, 0.00000, 1.02853, 1.00000, 1.94888, 0.54054, 0.70063, 0.06242, 1.06115  
 1.97500, 1.03829, 1.00412, 0.93517, 0.36191, 0.90181, 0.53654, 1.02765, 0.54880, -0.17212, 1.94856, 0.34421, 0.00000, 1.02858, 1.00000, 1.94856, 0.54054, 0.70225, 0.06283, 1.06115  
 1.97600, 1.03984, 1.00410, 0.93521, 0.36208, 0.90172, 0.53702, 1.02770, 0.54792, -0.17214, 1.94824, 0.34500, 0.00000, 1.02862, 1.00000, 1.94824, 0.54054, 0.70386, 0.06325, 1.06115  
 1.97700, 1.04138, 1.00408, 0.93524, 0.36224, 0.90163, 0.53751, 1.02774, 0.54705, -0.17217, 1.94791, 0.34578, 0.00000, 1.02866, 1.00000, 1.94791, 0.54054, 0.70546, 0.06366, 1.06115  
 1.97800, 1.04291, 1.00405, 0.93528, 0.36240, 0.90155, 0.53800, 1.02779, 0.54621, -0.17219, 1.94759, 0.34656, 0.00000, 1.02870, 1.00000, 1.94759, 0.54054, 0.70705, 0.06407, 1.06115  
 1.97900, 1.04444, 1.00403, 0.93531, 0.36257, 0.90146, 0.53848, 1.02783, 0.54539, -0.17221, 1.94726, 0.34734, 0.00000, 1.02875, 1.00000, 1.94726, 0.54054, 0.70863, 0.06448, 1.06115  
 1.98000, 1.04595, 1.00401, 0.93534, 0.36273, 0.90138, 0.53896, 1.02788, 0.54459, -0.17223, 1.94693, 0.34811, 0.00000, 1.02879, 1.00000, 1.94693, 0.54054, 0.71020, 0.06489, 1.06115  
 1.98100, 1.04746, 1.00399, 0.93538, 0.36290, 0.90129, 0.53944, 1.02793, 0.54380, -0.17226, 1.94660, 0.34887, 0.00000, 1.02883, 1.00000, 1.94660, 0.54054, 0.71176, 0.06530, 1.06115  
 1.98200, 1.04896, 1.00396, 0.93541, 0.36306, 0.90120, 0.53992, 1.02797, 0.54304, -0.17228, 1.94627, 0.34963, 0.00000, 1.02887, 1.00000, 1.94627, 0.54054, 0.71331, 0.06570, 1.06115  
 1.98300, 1.05045, 1.00394, 0.93544, 0.36323, 0.90112, 0.54040, 1.02802, 0.54231, -0.17230, 1.94594, 0.35039, 0.00000, 1.02891, 1.00000, 1.94594, 0.54054, 0.71485, 0.06611, 1.06115  
 1.98400, 1.05193, 1.00392, 0.93548, 0.36339, 0.90103, 0.54088, 1.02806, 0.54159, -0.17232, 1.94560, 0.35114, 0.00000, 1.02895, 1.00000, 1.94560, 0.54054, 0.71637, 0.06651, 1.06115  
 1.98500, 1.05340, 1.00389, 0.93551, 0.36356, 0.90094, 0.54136, 1.02810, 0.54089, -0.17235, 1.94527, 0.35188, 0.00000, 1.02900, 1.00000, 1.94527, 0.54054, 0.71789, 0.06692, 1.06115  
 1.98600, 1.05486, 1.00387, 0.93554, 0.36373, 0.90086, 0.54183, 1.02815, 0.54021, -0.17237, 1.94493, 0.35262, 0.00000, 1.02904, 1.00000, 1.94493, 0.54054, 0.71940, 0.06732, 1.06115  
 1.98700, 1.05632, 1.00384, 0.93557, 0.36390, 0.90077, 0.54230, 1.02819, 0.53955, -0.17239, 1.94460, 0.35335, 0.00000, 1.02908, 1.00000, 1.94460, 0.54054, 0.72089, 0.06772, 1.06115  
 1.98800, 1.05776, 1.00382, 0.93560, 0.36406, 0.90069, 0.54278, 1.02824, 0.53891, -0.17241, 1.94426, 0.35408, 0.00000, 1.02912, 1.00000, 1.94426, 0.54054, 0.72238, 0.06812, 1.06115  
 1.98900, 1.05920, 1.00379, 0.93563, 0.36423, 0.90060, 0.54325, 1.02828, 0.53829, -0.17243, 1.94392, 0.35481, 0.00000, 1.02916, 1.00000, 1.94392, 0.54054, 0.72385, 0.06852, 1.06115  
 1.99000, 1.06062, 1.00377, 0.93566, 0.36440, 0.90051, 0.54371, 1.02833, 0.53769, -0.17246, 1.94358, 0.35552, 0.00000, 1.02920, 1.00000, 1.94358, 0.54054, 0.72531, 0.06892, 1.06115  
 1.99100, 1.06204, 1.00374, 0.93569, 0.36457, 0.90043, 0.54418, 1.02837, 0.53711, -0.17248, 1.94324, 0.35623, 0.00000, 1.02924, 1.00000, 1.94324, 0.54054, 0.72677, 0.06931, 1.06115  
 1.99200, 1.06345, 1.00372, 0.93572, 0.36474, 0.90034, 0.54465, 1.02841, 0.53655, -0.17250, 1.94290, 0.35694, 0.00000, 1.02929, 1.00000, 1.94290, 0.54054, 0.72821, 0.06970, 1.06115  
 1.99300, 1.06484, 1.00369, 0.93575, 0.36491, 0.90026, 0.54511, 1.02846, 0.53600, -0.17252, 1.94255, 0.35764, 0.00000, 1.02933, 1.00000, 1.94255, 0.54054, 0.72964, 0.07010, 1.06115  
 1.99400, 1.06623, 1.00367, 0.93578, 0.36508, 0.90017, 0.54557, 1.02850, 0.53548, -0.17254, 1.94221, 0.35834, 0.00000, 1.02937, 1.00000, 1.94221, 0.54054, 0.73105, 0.07049, 1.06115  
 1.99500, 1.06761, 1.00364, 0.93581, 0.36525, 0.90009, 0.54603, 1.02854, 0.53497, -0.17256, 1.94186, 0.35903, 0.00000, 1.02941, 1.00000, 1.94186, 0.54054, 0.73246, 0.07088, 1.06115  
 1.99600, 1.06898, 1.00362, 0.93584, 0.36542, 0.90000, 0.54649, 1.02859, 0.53448, -0.17259, 1.94152, 0.35971, 0.00000, 1.02945, 1.00000, 1.94152, 0.54054, 0.73385, 0.07127, 1.06115  
 1.99700, 1.07034, 1.00359, 0.93587, 0.36559, 0.89991, 0.54695, 1.02863, 0.53401, -0.17261, 1.94117, 0.36039, 0.00000, 1.02949, 1.00000, 1.94117, 0.54054, 0.73524, 0.07165, 1.06115  
 1.99800, 1.07168, 1.00356, 0.93589, 0.36576, 0.89983, 0.54741, 1.02867, 0.53356, -0.17263, 1.94083, 0.36106, 0.00000, 1.02953, 1.00000, 1.94083, 0.54054, 0.73661, 0.07204, 1.06115  
 1.99900, 1.07302, 1.00354, 0.93592, 0.36593, 0.89974, 0.54786, 1.02872, 0.53312, -0.17265, 1.94048, 0.36173, 0.00000, 1.02958, 1.00000, 1.94048, 0.54054, 0.73797, 0.07242, 1.06115  
 2.00000, 1.07435, 1.00351, 0.93595, 0.36610, 0.89966, 0.54832, 1.02876, 0.53271, -0.17267, 1.94013, 0.36239, 0.00000, 1.02962, 1.00000, 1.94013, 0.54054, 0.73932, 0.07280, 1.06115  
 2.00100, 1.07567, 1.00348, 0.93597, 0.36627, 0.89957, 0.54877, 1.02880, 0.53230, -0.17269, 1.93978, 0.36304, 0.00000, 1.02966, 1.00000, 1.93978, 0.54054, 0.74066, 0.07318, 1.06115  
 2.00200, 1.07698, 1.00346, 0.93600, 0.36644, 0.89949, 0.54922, 1.02884, 0.53192, -0.17271, 1.93943, 0.36369, 0.00000, 1.02970, 1.00000, 1.93943, 0.54054, 0.74198, 0.07356, 1.06115  
 2.00300, 1.07828, 1.00343, 0.93603, 0.36661, 0.89941, 0.54966, 1.02889, 0.53155, -0.17274, 1.93908, 0.36433, 0.00000, 1.02974, 1.00000, 1.93908, 0.54054, 0.74330, 0.07394, 1.06115  
 2.00400, 1.07956, 1.00340, 0.93605, 0.36679, 0.89932, 0.55011, 1.02893, 0.53120, -0.17276, 1.93873, 0.36497, 0.00000, 1.02978, 1.00000, 1.93873, 0.54054, 0.74460, 0.07431, 1.06115  
 2.00500, 1.08084, 1.00337, 0.93608, 0.36696, 0.89924, 0.55055, 1.02897, 0.53087, -0.17278, 1.93838, 0.36560, 0.00000, 1.02983, 1.00000, 1.93838, 0.54054, 0.74589, 0.07469, 1.06115  
 2.00600, 1.08211, 1.00335, 0.93610, 0.36713, 0.89915, 0.55100, 1.02902, 0.53055, -0.17280, 1.93803, 0.36622, 0.00000, 1.02987, 1.00000, 1.93803, 0.54054, 0.74716, 0.07506, 1.06115  
 2.00700, 1.08336, 1.00332, 0.93613, 0.36730, 0.89907, 0.55144, 1.02906, 0.53024, -0.17282, 1.93768, 0.36684, 0.00000, 1.02991, 1.00000, 1.93768, 0.54054, 0.74843, 0.07543, 1.06115  
 2.00800, 1.08461, 1.00329, 0.93615, 0.36748, 0.89899, 0.55188, 1.02910, 0.52995, -0.17284, 1.93733, 0.36745, 0.00000, 1.02995, 1.00000, 1.93733, 0.54054, 0.74968, 0.07579, 1.06115  
 2.00900, 1.08584, 1.00326, 0.93618, 0.36765, 0.89890, 0.55231, 1.02914, 0.52968, -0.17286, 1.93698, 0.36806, 0.00000, 1.02999, 1.00000, 1.93698, 0.54054, 0.75092, 0.07616, 1.06115  
 2.01000, 1.08707, 1.00323, 0.93620, 0.36782, 0.89882, 0.55275, 1.02919, 0.52942, -0.17288, 1.93663, 0.36866, 0.00000, 1.03004, 1.00000, 1.93663, 0.54054, 0.75215, 0.07652, 1.06115  
 2.01100, 1.08828, 1.00320, 0.93623, 0.36800, 0.89874, 0.55318, 1.02923, 0.52917, -0.17290, 1.93627, 0.36925, 0.00000, 1.03008, 1.00000, 1.93627, 0.54054, 0.75337, 0.07689, 1.06115  
 2.01200, 1.08948, 1.00318, 0.93625, 0.36817, 0.89865, 0.55361, 1.02927, 0.52894, -0.17292, 1.93592, 0.36984, 0.00000, 1.03012, 1.00000, 1.93592, 0.54054, 0.75457, 0.07725, 1.06115  
